Id,Street Name,Directions,Day,Time,avg(Num of Vehicle)
11659,n 7th st,South,Saturday,19:00:00,29.9056603774
11660,n 7th st,South,Saturday,20:00:00,31.0
11661,n 7th st,South,Saturday,21:00:00,30.0188679245
11662,n 7th st,South,Saturday,22:00:00,29.9056603774
11663,n 7th st,South,Saturday,23:00:00,30.3773584906
11664,n 7th st,South,Sunday,00:00:00,9.73076923077
11665,n 7th st,South,Sunday,01:00:00,10.0192307692
11666,n 7th st,South,Sunday,02:00:00,10.8653846154
11667,n 7th st,South,Sunday,03:00:00,9.48076923077
11668,n 7th st,South,Sunday,04:00:00,10.25
11669,n 7th st,South,Sunday,05:00:00,9.88461538462
11670,n 7th st,South,Sunday,06:00:00,9.53846153846
11671,n 7th st,South,Sunday,07:00:00,30.0384615385
11672,n 7th st,South,Sunday,08:00:00,54.8461538462
11673,n 7th st,South,Sunday,09:00:00,54.5
11674,n 7th st,South,Sunday,10:00:00,30.2884615385
11675,n 7th st,South,Sunday,11:00:00,36.5576923077
11676,n 7th st,South,Sunday,12:00:00,34.8461538462
11677,n 7th st,South,Sunday,13:00:00,34.9807692308
11678,n 7th st,South,Sunday,14:00:00,33.8461538462
11679,n 7th st,South,Sunday,15:00:00,35.75
11680,n 7th st,South,Sunday,16:00:00,30.4423076923
11681,n 7th st,South,Sunday,17:00:00,76.7307692308
11682,n 7th st,South,Sunday,18:00:00,28.4230769231
11683,n 7th st,South,Sunday,19:00:00,29.8076923077
11684,n 7th st,South,Sunday,20:00:00,29.9230769231
11685,n 7th st,South,Sunday,21:00:00,31.4230769231
11686,n 7th st,South,Sunday,22:00:00,27.8269230769
11687,n 7th st,South,Sunday,23:00:00,30.0384615385
11688,n 7th st,South,Thursday,00:00:00,12.6538461538
11689,n 7th st,South,Thursday,01:00:00,8.46153846154
11690,n 7th st,South,Thursday,02:00:00,8.75
11691,n 7th st,South,Thursday,03:00:00,10.6538461538
11692,n 7th st,South,Thursday,04:00:00,10.6153846154
11693,n 7th st,South,Thursday,05:00:00,11.4807692308
11694,n 7th st,South,Thursday,06:00:00,10.2884615385
11695,n 7th st,South,Thursday,07:00:00,31.2307692308
11696,n 7th st,South,Thursday,08:00:00,55.25
11697,n 7th st,South,Thursday,09:00:00,54.9615384615
11698,n 7th st,South,Thursday,10:00:00,30.2115384615
11699,n 7th st,South,Thursday,11:00:00,34.1346153846
11700,n 7th st,South,Thursday,12:00:00,35.0192307692
11701,n 7th st,South,Thursday,13:00:00,35.1730769231
11702,n 7th st,South,Thursday,14:00:00,35.0769230769
11703,n 7th st,South,Thursday,15:00:00,35.5961538462
11704,n 7th st,South,Thursday,16:00:00,31.5
11705,n 7th st,South,Thursday,17:00:00,74.4807692308
11706,n 7th st,South,Thursday,18:00:00,30.8076923077
11707,n 7th st,South,Thursday,19:00:00,30.5
11708,n 7th st,South,Thursday,20:00:00,29.2115384615
11709,n 7th st,South,Thursday,21:00:00,31.4615384615
11710,n 7th st,South,Thursday,22:00:00,28.9807692308
11711,n 7th st,South,Thursday,23:00:00,30.0576923077
11712,n 7th st,South,Tuesday,00:00:00,10.0961538462
11713,n 7th st,South,Tuesday,01:00:00,11.2884615385
11714,n 7th st,South,Tuesday,02:00:00,9.63461538462
11715,n 7th st,South,Tuesday,03:00:00,9.40384615385
11716,n 7th st,South,Tuesday,04:00:00,10.2692307692
11717,n 7th st,South,Tuesday,05:00:00,9.67307692308
11718,n 7th st,South,Tuesday,06:00:00,12.0384615385
11719,n 7th st,South,Tuesday,07:00:00,29.25
11720,n 7th st,South,Tuesday,08:00:00,55.9807692308
11721,n 7th st,South,Tuesday,09:00:00,54.8269230769
11722,n 7th st,South,Tuesday,10:00:00,29.4230769231
11723,n 7th st,South,Tuesday,11:00:00,35.4423076923
11724,n 7th st,South,Tuesday,12:00:00,35.75
11725,n 7th st,South,Tuesday,13:00:00,34.1923076923
11726,n 7th st,South,Tuesday,14:00:00,33.8076923077
11727,n 7th st,South,Tuesday,15:00:00,35.0384615385
11728,n 7th st,South,Tuesday,16:00:00,30.8846153846
11729,n 7th st,South,Tuesday,17:00:00,73.4807692308
11730,n 7th st,South,Tuesday,18:00:00,31.2692307692
11731,n 7th st,South,Tuesday,19:00:00,30.1730769231
11732,n 7th st,South,Tuesday,20:00:00,29.0769230769
11733,n 7th st,South,Tuesday,21:00:00,28.75
11734,n 7th st,South,Tuesday,22:00:00,31.3076923077
11735,n 7th st,South,Tuesday,23:00:00,29.0384615385
11736,n 7th st,South,Wednesday,00:00:00,11.7884615385
11737,n 7th st,South,Wednesday,01:00:00,10.1923076923
11738,n 7th st,South,Wednesday,02:00:00,10.5961538462
11739,n 7th st,South,Wednesday,03:00:00,9.59615384615
11740,n 7th st,South,Wednesday,04:00:00,9.80769230769
11741,n 7th st,South,Wednesday,05:00:00,10.9038461538
11742,n 7th st,South,Wednesday,06:00:00,9.5
11743,n 7th st,South,Wednesday,07:00:00,29.9615384615
11744,n 7th st,South,Wednesday,08:00:00,54.3846153846
11745,n 7th st,South,Wednesday,09:00:00,54.9230769231
11746,n 7th st,South,Wednesday,10:00:00,29.1923076923
11747,n 7th st,South,Wednesday,11:00:00,34.4230769231
11748,n 7th st,South,Wednesday,12:00:00,35.5384615385
11749,n 7th st,South,Wednesday,13:00:00,33.8846153846
11750,n 7th st,South,Wednesday,14:00:00,34.25
11751,n 7th st,South,Wednesday,15:00:00,34.0192307692
11752,n 7th st,South,Wednesday,16:00:00,30.2307692308
11753,n 7th st,South,Wednesday,17:00:00,72.9230769231
11754,n 7th st,South,Wednesday,18:00:00,30.6730769231
11755,n 7th st,South,Wednesday,19:00:00,29.9038461538
11756,n 7th st,South,Wednesday,20:00:00,30.9038461538
11757,n 7th st,South,Wednesday,21:00:00,29.0769230769
11758,n 7th st,South,Wednesday,22:00:00,29.3653846154
11759,n 7th st,South,Wednesday,23:00:00,31.1538461538
11760,n 8th street,North,Friday,00:00:00,10.1886792453
11761,n 8th street,North,Friday,01:00:00,10.4716981132
11762,n 8th street,North,Friday,02:00:00,10.9433962264
11763,n 8th street,North,Friday,03:00:00,9.33962264151
11764,n 8th street,North,Friday,04:00:00,10.0377358491
11765,n 8th street,North,Friday,05:00:00,10.4339622642
11766,n 8th street,North,Friday,06:00:00,9.54716981132
11767,n 8th street,North,Friday,07:00:00,30.1320754717
11768,n 8th street,North,Friday,08:00:00,75.5849056604
11769,n 8th street,North,Friday,09:00:00,75.0754716981
11770,n 8th street,North,Friday,10:00:00,32.1698113208
11771,n 8th street,North,Friday,11:00:00,36.6981132075
11772,n 8th street,North,Friday,12:00:00,34.7547169811
11773,n 8th street,North,Friday,13:00:00,35.9056603774
11774,n 8th street,North,Friday,14:00:00,34.6981132075
11775,n 8th street,North,Friday,15:00:00,35.4905660377
11776,n 8th street,North,Friday,16:00:00,30.1698113208
11777,n 8th street,North,Friday,17:00:00,55.6981132075
11778,n 8th street,North,Friday,18:00:00,30.8113207547
11779,n 8th street,North,Friday,19:00:00,31.0377358491
11780,n 8th street,North,Friday,20:00:00,28.0
11781,n 8th street,North,Friday,21:00:00,29.8679245283
11782,n 8th street,North,Friday,22:00:00,30.5471698113
11783,n 8th street,North,Friday,23:00:00,30.7924528302
11784,n 8th street,North,Monday,00:00:00,8.32692307692
11785,n 8th street,North,Monday,01:00:00,9.11538461538
11786,n 8th street,North,Monday,02:00:00,9.76923076923
11787,n 8th street,North,Monday,03:00:00,10.75
11788,n 8th street,North,Monday,04:00:00,8.53846153846
11789,n 8th street,North,Monday,05:00:00,10.4423076923
11790,n 8th street,North,Monday,06:00:00,9.78846153846
11791,n 8th street,North,Monday,07:00:00,30.6346153846
11792,n 8th street,North,Monday,08:00:00,74.3076923077
11793,n 8th street,North,Monday,09:00:00,74.3269230769
11794,n 8th street,North,Monday,10:00:00,29.3461538462
11795,n 8th street,North,Monday,11:00:00,32.75
11796,n 8th street,North,Monday,12:00:00,35.0576923077
11797,n 8th street,North,Monday,13:00:00,35.5384615385
11798,n 8th street,North,Monday,14:00:00,36.1730769231
11799,n 8th street,North,Monday,15:00:00,35.1923076923
11800,n 8th street,North,Monday,16:00:00,29.8076923077
11801,n 8th street,North,Monday,17:00:00,55.5192307692
11802,n 8th street,North,Monday,18:00:00,31.3269230769
11803,n 8th street,North,Monday,19:00:00,29.6346153846
11804,n 8th street,North,Monday,20:00:00,30.1923076923
11805,n 8th street,North,Monday,21:00:00,29.1538461538
11806,n 8th street,North,Monday,22:00:00,30.3653846154
11807,n 8th street,North,Monday,23:00:00,28.5192307692
11808,n 8th street,North,Saturday,00:00:00,9.69811320755
11809,n 8th street,North,Saturday,01:00:00,11.3018867925
11810,n 8th street,North,Saturday,02:00:00,10.6226415094
11811,n 8th street,North,Saturday,03:00:00,9.94339622642
11812,n 8th street,North,Saturday,04:00:00,10.6037735849
11813,n 8th street,North,Saturday,05:00:00,10.6981132075
11814,n 8th street,North,Saturday,06:00:00,9.28301886792
11815,n 8th street,North,Saturday,07:00:00,30.4905660377
11816,n 8th street,North,Saturday,08:00:00,75.1886792453
11817,n 8th street,North,Saturday,09:00:00,75.1132075472
11818,n 8th street,North,Saturday,10:00:00,30.320754717
11819,n 8th street,North,Saturday,11:00:00,34.3773584906
11820,n 8th street,North,Saturday,12:00:00,36.6226415094
11821,n 8th street,North,Saturday,13:00:00,33.8679245283
11822,n 8th street,North,Saturday,14:00:00,35.4150943396
11823,n 8th street,North,Saturday,15:00:00,34.9056603774
11824,n 8th street,North,Saturday,16:00:00,30.6981132075
11825,n 8th street,North,Saturday,17:00:00,55.5471698113
11826,n 8th street,North,Saturday,18:00:00,28.5283018868
11827,n 8th street,North,Saturday,19:00:00,29.8301886792
11828,n 8th street,North,Saturday,20:00:00,29.5849056604
11829,n 8th street,North,Saturday,21:00:00,31.2641509434
11830,n 8th street,North,Saturday,22:00:00,30.5849056604
11831,n 8th street,North,Saturday,23:00:00,28.3396226415
11832,n 8th street,North,Sunday,00:00:00,9.36538461538
11833,n 8th street,North,Sunday,01:00:00,9.76923076923
11834,n 8th street,North,Sunday,02:00:00,9.82692307692
11835,n 8th street,North,Sunday,03:00:00,8.11538461538
11836,n 8th street,North,Sunday,04:00:00,10.0192307692
11837,n 8th street,North,Sunday,05:00:00,10.5961538462
11838,n 8th street,North,Sunday,06:00:00,9.0
11839,n 8th street,North,Sunday,07:00:00,30.9038461538
11840,n 8th street,North,Sunday,08:00:00,75.3653846154
11841,n 8th street,North,Sunday,09:00:00,74.0961538462
11842,n 8th street,North,Sunday,10:00:00,29.6923076923
11843,n 8th street,North,Sunday,11:00:00,32.6923076923
11844,n 8th street,North,Sunday,12:00:00,34.7884615385
11845,n 8th street,North,Sunday,13:00:00,34.25
11846,n 8th street,North,Sunday,14:00:00,34.5769230769
11847,n 8th street,North,Sunday,15:00:00,35.1346153846
11848,n 8th street,North,Sunday,16:00:00,30.6923076923
11849,n 8th street,North,Sunday,17:00:00,54.1730769231
11850,n 8th street,North,Sunday,18:00:00,30.0192307692
11851,n 8th street,North,Sunday,19:00:00,30.3076923077
11852,n 8th street,North,Sunday,20:00:00,30.1923076923
11853,n 8th street,North,Sunday,21:00:00,28.4038461538
11854,n 8th street,North,Sunday,22:00:00,31.0384615385
11855,n 8th street,North,Sunday,23:00:00,29.8846153846
11856,n 8th street,North,Thursday,00:00:00,8.73076923077
11857,n 8th street,North,Thursday,01:00:00,9.67307692308
11858,n 8th street,North,Thursday,02:00:00,9.82692307692
11859,n 8th street,North,Thursday,03:00:00,9.65384615385
11860,n 8th street,North,Thursday,04:00:00,10.0769230769
11861,n 8th street,North,Thursday,05:00:00,9.34615384615
11862,n 8th street,North,Thursday,06:00:00,10.5192307692
11863,n 8th street,North,Thursday,07:00:00,29.7307692308
11864,n 8th street,North,Thursday,08:00:00,76.1538461538
11865,n 8th street,North,Thursday,09:00:00,74.3076923077
11866,n 8th street,North,Thursday,10:00:00,30.8653846154
11867,n 8th street,North,Thursday,11:00:00,34.7692307692
11868,n 8th street,North,Thursday,12:00:00,35.2307692308
11869,n 8th street,North,Thursday,13:00:00,35.9615384615
11870,n 8th street,North,Thursday,14:00:00,36.4807692308
11871,n 8th street,North,Thursday,15:00:00,33.9615384615
11872,n 8th street,North,Thursday,16:00:00,30.0961538462
11873,n 8th street,North,Thursday,17:00:00,54.6730769231
11874,n 8th street,North,Thursday,18:00:00,30.0
11875,n 8th street,North,Thursday,19:00:00,30.3461538462
11876,n 8th street,North,Thursday,20:00:00,31.2307692308
11877,n 8th street,North,Thursday,21:00:00,29.1923076923
11878,n 8th street,North,Thursday,22:00:00,30.5576923077
11879,n 8th street,North,Thursday,23:00:00,31.5
11880,n 8th street,North,Tuesday,00:00:00,9.34615384615
11881,n 8th street,North,Tuesday,01:00:00,9.21153846154
11882,n 8th street,North,Tuesday,02:00:00,10.3076923077
11883,n 8th street,North,Tuesday,03:00:00,11.0
11884,n 8th street,North,Tuesday,04:00:00,9.59615384615
11885,n 8th street,North,Tuesday,05:00:00,10.2307692308
11886,n 8th street,North,Tuesday,06:00:00,10.2884615385
11887,n 8th street,North,Tuesday,07:00:00,30.0576923077
11888,n 8th street,North,Tuesday,08:00:00,74.7115384615
11889,n 8th street,North,Tuesday,09:00:00,75.1730769231
11890,n 8th street,North,Tuesday,10:00:00,27.9038461538
11891,n 8th street,North,Tuesday,11:00:00,34.5961538462
11892,n 8th street,North,Tuesday,12:00:00,35.2307692308
11893,n 8th street,North,Tuesday,13:00:00,34.3076923077
11894,n 8th street,North,Tuesday,14:00:00,34.6923076923
11895,n 8th street,North,Tuesday,15:00:00,34.5192307692
11896,n 8th street,North,Tuesday,16:00:00,30.2692307692
11897,n 8th street,North,Tuesday,17:00:00,56.1923076923
11898,n 8th street,North,Tuesday,18:00:00,29.3846153846
11899,n 8th street,North,Tuesday,19:00:00,31.1346153846
11900,n 8th street,North,Tuesday,20:00:00,30.5961538462
11901,n 8th street,North,Tuesday,21:00:00,32.3653846154
11902,n 8th street,North,Tuesday,22:00:00,29.1923076923
11903,n 8th street,North,Tuesday,23:00:00,28.9423076923
11904,n 8th street,North,Wednesday,00:00:00,10.9423076923
11905,n 8th street,North,Wednesday,01:00:00,10.3269230769
11906,n 8th street,North,Wednesday,02:00:00,9.11538461538
11907,n 8th street,North,Wednesday,03:00:00,10.7115384615
11908,n 8th street,North,Wednesday,04:00:00,8.55769230769
11909,n 8th street,North,Wednesday,05:00:00,10.2692307692
11910,n 8th street,North,Wednesday,06:00:00,11.3076923077
11911,n 8th street,North,Wednesday,07:00:00,31.6538461538
11912,n 8th street,North,Wednesday,08:00:00,73.9807692308
11913,n 8th street,North,Wednesday,09:00:00,75.4615384615
11914,n 8th street,North,Wednesday,10:00:00,29.8461538462
11915,n 8th street,North,Wednesday,11:00:00,36.0961538462
11916,n 8th street,North,Wednesday,12:00:00,34.4615384615
11917,n 8th street,North,Wednesday,13:00:00,34.8076923077
11918,n 8th street,North,Wednesday,14:00:00,36.3269230769
11919,n 8th street,North,Wednesday,15:00:00,34.9807692308
11920,n 8th street,North,Wednesday,16:00:00,29.2692307692
11921,n 8th street,North,Wednesday,17:00:00,54.4423076923
11922,n 8th street,North,Wednesday,18:00:00,30.6730769231
11923,n 8th street,North,Wednesday,19:00:00,29.5961538462
11924,n 8th street,North,Wednesday,20:00:00,31.25
11925,n 8th street,North,Wednesday,21:00:00,28.7884615385
11926,n 8th street,North,Wednesday,22:00:00,31.2884615385
11927,n 8th street,North,Wednesday,23:00:00,29.3076923077
11928,n 8th street,South,Friday,00:00:00,9.50943396226
11929,n 8th street,South,Friday,01:00:00,10.5094339623
11930,n 8th street,South,Friday,02:00:00,9.88679245283
11931,n 8th street,South,Friday,03:00:00,9.22641509434
11932,n 8th street,South,Friday,04:00:00,11.3773584906
11933,n 8th street,South,Friday,05:00:00,8.47169811321
11934,n 8th street,South,Friday,06:00:00,11.0943396226
11935,n 8th street,South,Friday,07:00:00,31.1886792453
11936,n 8th street,South,Friday,08:00:00,55.2641509434
11937,n 8th street,South,Friday,09:00:00,55.1886792453
11938,n 8th street,South,Friday,10:00:00,30.6226415094
11939,n 8th street,South,Friday,11:00:00,35.0377358491
11940,n 8th street,South,Friday,12:00:00,34.679245283
11941,n 8th street,South,Friday,13:00:00,34.3962264151
11942,n 8th street,South,Friday,14:00:00,35.8113207547
11943,n 8th street,South,Friday,15:00:00,34.3962264151
11944,n 8th street,South,Friday,16:00:00,29.9811320755
11945,n 8th street,South,Friday,17:00:00,76.1886792453
11946,n 8th street,South,Friday,18:00:00,30.320754717
11947,n 8th street,South,Friday,19:00:00,30.2641509434
11948,n 8th street,South,Friday,20:00:00,29.3962264151
11949,n 8th street,South,Friday,21:00:00,29.4905660377
11950,n 8th street,South,Friday,22:00:00,29.7924528302
11951,n 8th street,South,Friday,23:00:00,30.2641509434
11952,n 8th street,South,Monday,00:00:00,9.21153846154
11953,n 8th street,South,Monday,01:00:00,9.73076923077
11954,n 8th street,South,Monday,02:00:00,10.3269230769
11955,n 8th street,South,Monday,03:00:00,8.40384615385
11956,n 8th street,South,Monday,04:00:00,9.84615384615
11957,n 8th street,South,Monday,05:00:00,10.8846153846
11958,n 8th street,South,Monday,06:00:00,10.2307692308
11959,n 8th street,South,Monday,07:00:00,30.5769230769
11960,n 8th street,South,Monday,08:00:00,56.5384615385
11961,n 8th street,South,Monday,09:00:00,54.25
11962,n 8th street,South,Monday,10:00:00,29.5769230769
11963,n 8th street,South,Monday,11:00:00,35.5961538462
11964,n 8th street,South,Monday,12:00:00,35.7115384615
11965,n 8th street,South,Monday,13:00:00,34.0769230769
11966,n 8th street,South,Monday,14:00:00,34.3846153846
11967,n 8th street,South,Monday,15:00:00,33.7692307692
11968,n 8th street,South,Monday,16:00:00,30.3846153846
11969,n 8th street,South,Monday,17:00:00,75.1153846154
11970,n 8th street,South,Monday,18:00:00,30.4423076923
11971,n 8th street,South,Monday,19:00:00,30.3269230769
11972,n 8th street,South,Monday,20:00:00,28.9423076923
11973,n 8th street,South,Monday,21:00:00,29.7307692308
11974,n 8th street,South,Monday,22:00:00,28.5576923077
11975,n 8th street,South,Monday,23:00:00,30.0192307692
11976,n 8th street,South,Saturday,00:00:00,9.56603773585
11977,n 8th street,South,Saturday,01:00:00,10.3396226415
11978,n 8th street,South,Saturday,02:00:00,10.4150943396
11979,n 8th street,South,Saturday,03:00:00,11.2075471698
11980,n 8th street,South,Saturday,04:00:00,10.1698113208
11981,n 8th street,South,Saturday,05:00:00,9.50943396226
11982,n 8th street,South,Saturday,06:00:00,9.22641509434
11983,n 8th street,South,Saturday,07:00:00,29.9245283019
11984,n 8th street,South,Saturday,08:00:00,56.5471698113
11985,n 8th street,South,Saturday,09:00:00,55.7169811321
11986,n 8th street,South,Saturday,10:00:00,28.320754717
11987,n 8th street,South,Saturday,11:00:00,33.2264150943
11988,n 8th street,South,Saturday,12:00:00,35.1132075472
11989,n 8th street,South,Saturday,13:00:00,32.7924528302
11990,n 8th street,South,Saturday,14:00:00,34.5094339623
11991,n 8th street,South,Saturday,15:00:00,34.2830188679
11992,n 8th street,South,Saturday,16:00:00,29.6603773585
11993,n 8th street,South,Saturday,17:00:00,74.1698113208
11994,n 8th street,South,Saturday,18:00:00,30.4716981132
11995,n 8th street,South,Saturday,19:00:00,29.6037735849
11996,n 8th street,South,Saturday,20:00:00,30.3396226415
11997,n 8th street,South,Saturday,21:00:00,29.9622641509
11998,n 8th street,South,Saturday,22:00:00,30.6037735849
11999,n 8th street,South,Saturday,23:00:00,28.6981132075
12000,n 8th street,South,Sunday,00:00:00,10.5
12001,n 8th street,South,Sunday,01:00:00,9.71153846154
12002,n 8th street,South,Sunday,02:00:00,10.1153846154
12003,n 8th street,South,Sunday,03:00:00,7.98076923077
12004,n 8th street,South,Sunday,04:00:00,9.86538461538
12005,n 8th street,South,Sunday,05:00:00,10.4230769231
12006,n 8th street,South,Sunday,06:00:00,10.5769230769
12007,n 8th street,South,Sunday,07:00:00,29.8269230769
12008,n 8th street,South,Sunday,08:00:00,56.0
12009,n 8th street,South,Sunday,09:00:00,54.6923076923
12010,n 8th street,South,Sunday,10:00:00,29.7884615385
12011,n 8th street,South,Sunday,11:00:00,35.2307692308
12012,n 8th street,South,Sunday,12:00:00,35.6730769231
12013,n 8th street,South,Sunday,13:00:00,33.5
12014,n 8th street,South,Sunday,14:00:00,33.5576923077
12015,n 8th street,South,Sunday,15:00:00,34.0576923077
12016,n 8th street,South,Sunday,16:00:00,30.6730769231
12017,n 8th street,South,Sunday,17:00:00,75.9230769231
12018,n 8th street,South,Sunday,18:00:00,29.6346153846
12019,n 8th street,South,Sunday,19:00:00,30.1923076923
12020,n 8th street,South,Sunday,20:00:00,29.9230769231
12021,n 8th street,South,Sunday,21:00:00,30.3653846154
12022,n 8th street,South,Sunday,22:00:00,30.4423076923
12023,n 8th street,South,Sunday,23:00:00,29.0576923077
12024,n 8th street,South,Thursday,00:00:00,10.8461538462
12025,n 8th street,South,Thursday,01:00:00,9.13461538462
12026,n 8th street,South,Thursday,02:00:00,10.1538461538
12027,n 8th street,South,Thursday,03:00:00,10.4423076923
12028,n 8th street,South,Thursday,04:00:00,10.8846153846
12029,n 8th street,South,Thursday,05:00:00,9.76923076923
12030,n 8th street,South,Thursday,06:00:00,10.0
12031,n 8th street,South,Thursday,07:00:00,29.75
12032,n 8th street,South,Thursday,08:00:00,55.25
12033,n 8th street,South,Thursday,09:00:00,55.7884615385
12034,n 8th street,South,Thursday,10:00:00,30.0769230769
12035,n 8th street,South,Thursday,11:00:00,34.0
12036,n 8th street,South,Thursday,12:00:00,34.25
12037,n 8th street,South,Thursday,13:00:00,35.5769230769
12038,n 8th street,South,Thursday,14:00:00,34.3461538462
12039,n 8th street,South,Thursday,15:00:00,35.8846153846
12040,n 8th street,South,Thursday,16:00:00,29.0576923077
12041,n 8th street,South,Thursday,17:00:00,75.7307692308
12042,n 8th street,South,Thursday,18:00:00,30.1346153846
12043,n 8th street,South,Thursday,19:00:00,31.7307692308
12044,n 8th street,South,Thursday,20:00:00,28.8461538462
12045,n 8th street,South,Thursday,21:00:00,29.7307692308
12046,n 8th street,South,Thursday,22:00:00,29.8076923077
12047,n 8th street,South,Thursday,23:00:00,28.6538461538
12048,n 8th street,South,Tuesday,00:00:00,9.53846153846
12049,n 8th street,South,Tuesday,01:00:00,8.84615384615
12050,n 8th street,South,Tuesday,02:00:00,9.78846153846
12051,n 8th street,South,Tuesday,03:00:00,10.1923076923
12052,n 8th street,South,Tuesday,04:00:00,10.9230769231
12053,n 8th street,South,Tuesday,05:00:00,10.6923076923
12054,n 8th street,South,Tuesday,06:00:00,10.8076923077
12055,n 8th street,South,Tuesday,07:00:00,31.1538461538
12056,n 8th street,South,Tuesday,08:00:00,56.3461538462
12057,n 8th street,South,Tuesday,09:00:00,53.9423076923
12058,n 8th street,South,Tuesday,10:00:00,30.3076923077
12059,n 8th street,South,Tuesday,11:00:00,33.1538461538
12060,n 8th street,South,Tuesday,12:00:00,34.4423076923
12061,n 8th street,South,Tuesday,13:00:00,34.9615384615
12062,n 8th street,South,Tuesday,14:00:00,36.6730769231
12063,n 8th street,South,Tuesday,15:00:00,34.9423076923
12064,n 8th street,South,Tuesday,16:00:00,31.0192307692
12065,n 8th street,South,Tuesday,17:00:00,75.2115384615
12066,n 8th street,South,Tuesday,18:00:00,29.8461538462
12067,n 8th street,South,Tuesday,19:00:00,30.0
12068,n 8th street,South,Tuesday,20:00:00,30.7307692308
12069,n 8th street,South,Tuesday,21:00:00,30.2692307692
12070,n 8th street,South,Tuesday,22:00:00,30.9615384615
12071,n 8th street,South,Tuesday,23:00:00,30.0192307692
12072,n 8th street,South,Wednesday,00:00:00,10.3461538462
12073,n 8th street,South,Wednesday,01:00:00,9.80769230769
12074,n 8th street,South,Wednesday,02:00:00,10.6346153846
12075,n 8th street,South,Wednesday,03:00:00,9.44230769231
12076,n 8th street,South,Wednesday,04:00:00,11.8076923077
12077,n 8th street,South,Wednesday,05:00:00,9.71153846154
12078,n 8th street,South,Wednesday,06:00:00,10.2692307692
12079,n 8th street,South,Wednesday,07:00:00,29.0384615385
12080,n 8th street,South,Wednesday,08:00:00,54.5384615385
12081,n 8th street,South,Wednesday,09:00:00,56.3461538462
12082,n 8th street,South,Wednesday,10:00:00,31.1923076923
12083,n 8th street,South,Wednesday,11:00:00,35.8461538462
12084,n 8th street,South,Wednesday,12:00:00,35.0961538462
12085,n 8th street,South,Wednesday,13:00:00,35.6153846154
12086,n 8th street,South,Wednesday,14:00:00,36.3076923077
12087,n 8th street,South,Wednesday,15:00:00,34.3076923077
12088,n 8th street,South,Wednesday,16:00:00,29.25
12089,n 8th street,South,Wednesday,17:00:00,72.4038461538
12090,n 8th street,South,Wednesday,18:00:00,29.2884615385
12091,n 8th street,South,Wednesday,19:00:00,31.8461538462
12092,n 8th street,South,Wednesday,20:00:00,30.8461538462
12093,n 8th street,South,Wednesday,21:00:00,29.0769230769
12094,n 8th street,South,Wednesday,22:00:00,28.4038461538
12095,n 8th street,South,Wednesday,23:00:00,31.0576923077
12096,n 9th street,North,Friday,00:00:00,10.4528301887
12097,n 9th street,North,Friday,01:00:00,10.6981132075
12098,n 9th street,North,Friday,02:00:00,10.3773584906
12099,n 9th street,North,Friday,03:00:00,11.0943396226
12100,n 9th street,North,Friday,04:00:00,9.84905660377
12101,n 9th street,North,Friday,05:00:00,9.81132075472
12102,n 9th street,North,Friday,06:00:00,8.75471698113
12103,n 9th street,North,Friday,07:00:00,28.3962264151
12104,n 9th street,North,Friday,08:00:00,75.6037735849
12105,n 9th street,North,Friday,09:00:00,72.6981132075
12106,n 9th street,North,Friday,10:00:00,29.9056603774
12107,n 9th street,North,Friday,11:00:00,33.8490566038
12108,n 9th street,North,Friday,12:00:00,35.4150943396
12109,n 9th street,North,Friday,13:00:00,34.0377358491
12110,n 9th street,North,Friday,14:00:00,33.0566037736
12111,n 9th street,North,Friday,15:00:00,35.2264150943
12112,n 9th street,North,Friday,16:00:00,30.1698113208
12113,n 9th street,North,Friday,17:00:00,53.8490566038
12114,n 9th street,North,Friday,18:00:00,30.641509434
12115,n 9th street,North,Friday,19:00:00,29.1698113208
12116,n 9th street,North,Friday,20:00:00,29.7358490566
12117,n 9th street,North,Friday,21:00:00,30.679245283
12118,n 9th street,North,Friday,22:00:00,28.9056603774
12119,n 9th street,North,Friday,23:00:00,29.8113207547
12120,n 9th street,North,Monday,00:00:00,9.65384615385
12121,n 9th street,North,Monday,01:00:00,10.6923076923
12122,n 9th street,North,Monday,02:00:00,11.0576923077
12123,n 9th street,North,Monday,03:00:00,10.3653846154
12124,n 9th street,North,Monday,04:00:00,10.7884615385
12125,n 9th street,North,Monday,05:00:00,9.61538461538
12126,n 9th street,North,Monday,06:00:00,9.5
12127,n 9th street,North,Monday,07:00:00,29.7115384615
12128,n 9th street,North,Monday,08:00:00,75.4423076923
12129,n 9th street,North,Monday,09:00:00,75.8846153846
12130,n 9th street,North,Monday,10:00:00,31.5576923077
12131,n 9th street,North,Monday,11:00:00,34.5961538462
12132,n 9th street,North,Monday,12:00:00,35.2307692308
12133,n 9th street,North,Monday,13:00:00,34.0576923077
12134,n 9th street,North,Monday,14:00:00,35.3461538462
12135,n 9th street,North,Monday,15:00:00,35.4423076923
12136,n 9th street,North,Monday,16:00:00,29.7692307692
12137,n 9th street,North,Monday,17:00:00,55.2115384615
12138,n 9th street,North,Monday,18:00:00,31.3653846154
12139,n 9th street,North,Monday,19:00:00,30.1923076923
12140,n 9th street,North,Monday,20:00:00,29.4230769231
12141,n 9th street,North,Monday,21:00:00,28.0
12142,n 9th street,North,Monday,22:00:00,30.4230769231
12143,n 9th street,North,Monday,23:00:00,30.7115384615
